QualifiedStatus,AttainedAge,Gender,Benefit_Base,Utilized_AV,Utilized,Election_exp_AV,Election_exp,n
Q,55,M,86000,0,0,80580.8219178082,0.936986301369863,2
Q,55,M,90039.21992,0,0,18902.4118356164,0.208219178082192,1
Q,55,M,91047.58,0,0,154656.163287671,1.6986301369863,2
Q,55,M,91497.6,0,0,135867.669041096,1.48493150684932,4
Q,55,M,93000,0,0,94273.9726027397,1.01369863013699,2
Q,55,M,95854.39,0,0,28887.6243835616,0.301369863013699,4
Q,55,M,1e+05,0,0,1082929.86001946,10.8292986001946,41
Q,55,M,100944.23,0,0,149342.148493151,1.47945205479452,4
Q,55,M,103465.07,0,0,176964.846502732,1.7103825136612,2
Q,55,M,114212.7,0,0,123385.385424658,1.07945205479452,4
Q,55,M,117515.13,0,0,197039.067287671,1.67671232876712,4
Q,55,M,125000,0,0,87671.2328767123,0.701369863013699,6
Q,55,M,128000,0,0,173939.726027397,1.35890410958904,2
Q,55,M,143415.15,0,0,142756.066010929,0.994535519125683,4
Q,55,M,145684.49,0,0,112856.075506849,0.772602739726028,4
Q,55,M,150000,0,0,395901.639344262,2.63934426229508,8
Q,55,M,160000,0,0,331397.260273973,2.07123287671233,8
Q,55,M,175000,0,0,334699.453551913,1.91256830601093,4
Q,55,M,179400,0,0,176942.465753425,0.986301369863014,4
Q,55,M,180000,0,0,176547.945205479,0.980821917808219,4
Q,55,M,195979.56,0,0,100942.896657534,0.515068493150685,4
Q,55,M,198586.23,0,0,265507.069150685,1.33698630136986,4
Q,55,M,2e+05,0,0,793724.081143798,3.96862040571899,12
Q,55,M,200426.38,0,0,269065.551232877,1.34246575342466,4
Q,55,M,210000,0,0,261205.479452055,1.24383561643836,2
Q,55,M,210711.1093,128853.721232877,0.616438356164384,128853.721232877,0.616438356164384,1
Q,55,M,219000,0,0,311147.540983607,1.4207650273224,4
Q,55,M,225000,0,0,293852.459016393,1.30601092896175,4
Q,55,M,235000,0,0,247232.876712329,1.05205479452055,4
Q,55,M,237597.82,0,0,302515.25715847,1.27322404371585,4
Q,55,M,240000,0,0,390575.342465753,1.62739726027397,4
Q,55,M,250000,0,0,772602.739726027,3.09041095890411,14
Q,55,M,260106.4,0,0,58434.8624657534,0.224657534246575,4
Q,55,M,262454.19,0,0,511965.433643836,1.95068493150685,4
Q,55,M,262499.7375,0,0,137487.352328767,0.520547945205479,1
Q,55,M,279999.44,0,0,97721.6883561644,0.342465753424658,1
Q,55,M,283500,0,0,529717.808219178,1.86849315068493,2
Q,55,M,286435.43,0,0,343722.516,1.2,2
Q,55,M,295952.82,0,0,327575.176109589,1.10684931506849,2
Q,55,M,330000,0,0,488219.178082192,1.47945205479452,4
Q,55,M,337612,0,0,125795.156164384,0.372602739726027,4
Q,55,M,410715.94,0,0,747165.436054795,1.81917808219178,4
Q,55,M,5e+05,0,0,939726.02739726,1.87945205479452,4
Q,55,M,6e+05,0,0,36164.3835616438,0.0602739726027397,4
Q,55,M,1012571.02,0,0,1076376.86509589,1.06301369863014,2
Q,55,M,1045647.29,0,0,1077159.94805479,1.03013698630137,4
Q,56,F,20000,0,0,12677.5956284153,0.633879781420765,2
Q,56,F,24036,0,0,5268.16438356164,0.219178082191781,4
Q,56,F,25000,0,0,96438.3561643836,3.85753424657534,4
Q,56,F,29000,0,0,4912.56830601093,0.169398907103825,4
Q,56,F,30000,0,0,19068.4931506849,0.635616438356164,4
Q,56,F,31547.74,0,0,28695.4785753425,0.90958904109589,1
Q,56,F,32500,0,0,24397.2602739726,0.750684931506849,4
Q,56,F,33918.68,0,0,11337.202630137,0.334246575342466,4
Q,56,F,37500,0,0,43032.7868852459,1.14754098360656,4
Q,56,F,37871.64,0,0,74913.2166575343,1.97808219178082,4
Q,56,F,40000,0,0,30601.0928961749,0.765027322404372,4
Q,56,F,41228.43,0,0,40327.2621311475,0.978142076502732,4
Q,56,F,41523.12848,0,0,18010.9840821918,0.43013698630137,1
Q,56,F,44131.36,0,0,27083.3551780822,0.613698630136986,4
Q,56,F,50000,0,0,131412.53087806,2.62825061756119,8
Q,56,F,55000,0,0,91315.0684931507,1.66027397260274,2
Q,56,F,55053.14,0,0,97134.8552328767,1.76438356164384,4
Q,56,F,58522.41,0,0,109028.051506849,1.86301369863014,4
Q,56,F,58683.53132,0,0,48342.9287671233,0.821917808219178,1
Q,56,F,60000,0,0,31890.4109589041,0.531506849315069,8
Q,56,F,64928.46,0,0,5676.80524590164,0.0874316939890711,2
Q,56,F,65000,0,0,41315.0684931507,0.635616438356164,4
Q,56,F,68128.29,30824.5985753425,0.46027397260274,30824.5985753425,0.46027397260274,4
Q,56,F,68502.41,0,0,127245.572547945,1.85753424657534,4
Q,56,F,70000,0,0,49726.7759562842,0.710382513661202,4
Q,56,F,72415.69,0,0,62694.1316164384,0.865753424657534,4
Q,56,F,75000,0,0,110547.945205479,1.47397260273973,4
Q,56,F,78683.72,0,0,35922.5136986301,0.454794520547945,4
Q,56,F,80286.34,0,0,90624.5810410959,1.12876712328767,4
Q,56,F,81145.08,0,0,95326.1416986301,1.17260273972603,4
Q,56,F,83691.13,0,0,49068.2241643836,0.586301369863014,2
Q,56,F,87019.95,0,0,20980.1523287671,0.241095890410959,2
Q,56,F,97673.19,0,0,21407.8224657534,0.219178082191781,4
Q,56,F,1e+05,0,0,843614.042967288,8.43614042967288,25
Q,56,F,100132.14,0,0,55811.3567213115,0.557377049180328,2
Q,56,F,110000,0,0,30054.6448087432,0.273224043715847,4
Q,56,F,110666.37,0,0,80043.6210410959,0.723287671232877,4
Q,56,F,114142.52,0,0,67547.3543013699,0.591780821917808,1
Q,56,F,115000,0,0,100191.780821918,0.871232876712329,2
Q,56,F,120000,0,0,101260.273972603,0.843835616438356,1
Q,56,F,125000,0,0,247267.759562842,1.97814207650273,8
Q,56,F,133307.58,0,0,77944.8691803279,0.584699453551913,2
Q,56,F,139264.81,0,0,135830.883178082,0.975342465753425,4
Q,56,F,145000,0,0,64356.1643835617,0.443835616438356,4
Q,56,F,150000,0,0,254794.520547945,1.6986301369863,6
Q,56,F,153000,0,0,228245.901639344,1.49180327868852,4
Q,56,F,170000,0,0,134136.98630137,0.789041095890411,4
Q,56,F,170136.8099,0,0,84917.4046027397,0.495890410958904,1
Q,56,F,175000,0,0,369178.082191781,2.10958904109589,8
Q,56,F,177254.55,0,0,108295.245616438,0.610958904109589,1
Q,56,F,196000,0,0,22491.8032786885,0.114754098360656,4
Q,56,F,207421.2226,0,0,145479.139945206,0.701369863013699,2
Q,56,F,208898.76,0,0,195735.276493151,0.936986301369863,2
Q,56,F,212192.48,0,0,276722.247890411,1.3041095890411,4
Q,56,F,215000,0,0,176712.328767123,0.821917808219178,2
Q,56,F,220319.52,0,0,44667.5191232877,0.202739726027397,4
Q,56,F,230129.65,0,0,273633.611232877,1.18904109589041,4
Q,56,F,243447.98,0,0,364506.8115847,1.49726775956284,4
Q,56,F,248908.73,0,0,278832.183879781,1.12021857923497,4
Q,56,F,250000,0,0,649784.249534247,2.5972602739726,11
Q,56,F,275000,0,0,227534.246575343,0.827397260273973,4
Q,56,F,277432,0,0,361222.807868853,1.27868852459016,2
Q,56,F,285000,0,0,68524.5901639344,0.240437158469945,2
Q,56,F,299432.62,0,0,54143.9806027397,0.180821917808219,4
Q,56,F,3e+05,0,0,307397.260273973,1.02465753424658,4
Q,56,F,325000,0,0,446986.301369863,1.37534246575342,4
Q,56,F,367686.09,0,0,682989.504164384,1.85753424657534,4
Q,56,F,385306.93,0,0,591155.837808219,1.53424657534247,4
Q,56,F,4e+05,0,0,394520.547945206,0.986301369863014,4
Q,56,F,410657.01,0,0,102382.980575342,0.249315068493151,1
Q,56,F,423500,0,0,232054.794520548,0.547945205479452,2
Q,56,F,640000,0,0,936328.767123288,1.46301369863014,4
Q,56,F,650000,0,0,384657.534246575,0.591780821917808,2
Q,56,F,759030.87,0,0,603065.622739726,0.794520547945206,2
Q,56,F,884268.13,0,0,436077.433972603,0.493150684931507,2
Q,56,M,21000,0,0,575.342465753425,0.0273972602739726,4
Q,56,M,23878.79,0,0,5233.70739726027,0.219178082191781,4
Q,56,M,25000,0,0,122630.436409911,4.90521745639644,12
Q,56,M,29385.79,0,0,9500.06361643836,0.323287671232877,4
Q,56,M,30000,0,0,23671.2328767123,0.789041095890411,4
Q,56,M,38000,0,0,55178.0821917808,1.45205479452055,4
Q,56,M,42378.67,0,0,8591.83994520548,0.202739726027397,4
Q,56,M,43869.97,0,0,10096.1026849315,0.23013698630137,4
Q,56,M,45429.3,0,0,65716.9052054795,1.44657534246575,4
Q,56,M,48858.59,0,0,43905.8014246575,0.898630136986301,2
Q,56,M,50000,0,0,350410.95890411,7.00821917808219,22
Q,56,M,50790.89,0,0,36080.9601092896,0.710382513661202,2
Q,56,M,52484.41752,0,0,42179.9589041096,0.802739726027397,1
Q,56,M,53027.68,0,0,33414.7024657534,0.63013698630137,4
Q,56,M,55000,0,0,2410.95890410959,0.0438356164383562,8
Q,56,M,60000,0,0,107868.852459016,1.79781420765027,4
Q,56,M,61474.29,0,0,62482.0652459017,1.01639344262295,4
Q,56,M,63351.36,0,0,116317.251147541,1.83606557377049,4
Q,56,M,69553.08,0,0,60215.8172054795,0.865753424657534,4
Q,56,M,74970.72,0,0,53814.5990136986,0.717808219178082,2
Q,56,M,75000,0,0,108082.191780822,1.44109589041096,4
Q,56,M,98619.77,0,0,86731.359369863,0.879452054794521,1
Q,56,M,1e+05,0,0,1528232.65214462,15.2823265214462,42
Q,56,M,104999.895,0,0,54526.821420765,0.513661202185792,2
Q,56,M,106360.17,0,0,62941.9088219178,0.591780821917808,4
Q,56,M,109950.6,0,0,187367.871780822,1.7041095890411,4
Q,56,M,110254.08,0,0,58600.7986849315,0.531506849315069,4
Q,56,M,114981.19,0,0,119706.444383562,1.04109589041096,4
Q,56,M,115746.05,0,0,174567.813114754,1.50819672131148,2
Q,56,M,121415.9,0,0,11279.0726775956,0.092896174863388,2
Q,56,M,125000,0,0,213013.698630137,1.7041095890411,8
Q,56,M,125200,0,0,106334.246575342,0.849315068493151,4
Q,56,M,132634.78,0,0,71586.4429041096,0.53972602739726,1
Q,56,M,139650,0,0,249456.98630137,1.78630136986301,4
Q,56,M,144337.82,0,0,99652.4127123288,0.69041095890411,4
Q,56,M,147212.44,0,0,132289.535123288,0.898630136986301,2
Q,56,M,150000,0,0,701116.101504604,4.67410734336403,16
Q,56,M,165000,0,0,55150.6849315069,0.334246575342466,2
Q,56,M,170000,0,0,140657.534246575,0.827397260273973,2
Q,56,M,172500,0,0,214561.643835616,1.24383561643836,4
Q,56,M,175000,0,0,235410.95890411,1.34520547945205,5
Q,56,M,180000,0,0,65901.6393442623,0.366120218579235,4
Q,56,M,183000,0,0,356000,1.94535519125683,2
Q,56,M,194000,0,0,181775.342465753,0.936986301369863,2
Q,56,M,2e+05,0,0,779046.335803578,3.89523167901789,20
Q,56,M,210000,0,0,260054.794520548,1.23835616438356,2
Q,56,M,220000,0,0,144657.534246575,0.657534246575342,4
Q,56,M,221000,0,0,35723.2876712329,0.161643835616438,1
Q,56,M,221175.67,0,0,115132.540547945,0.520547945205479,4
Q,56,M,223000,0,0,373906.849315069,1.67671232876712,4
Q,56,M,224829.07,0,0,353566.811452055,1.57260273972603,4
Q,56,M,225000,0,0,172602.739726027,0.767123287671233,4
Q,56,M,235000,0,0,369561.643835616,1.57260273972603,4
Q,56,M,243731.91,0,0,299670.381147541,1.22950819672131,4
Q,56,M,250000,0,0,513013.698630137,2.05205479452055,5
Q,56,M,251637.72,0,0,240607.025424658,0.956164383561644,1
Q,56,M,277000,0,0,169994.520547945,0.613698630136986,4
Q,56,M,290000,0,0,84219.1780821918,0.29041095890411,4
Q,56,M,295000,0,0,320054.794520548,1.08493150684932,2
Q,56,M,3e+05,0,0,536613.518975971,1.7887117299199,6
Q,56,M,325000,0,0,391780.821917808,1.20547945205479,4
Q,56,M,330000,0,0,424931.506849315,1.28767123287671,4
Q,56,M,345642.45,0,0,624997.306849315,1.80821917808219,4
Q,56,M,364337,0,0,577364.644808743,1.58469945355191,2
Q,56,M,377000,0,0,113616.438356164,0.301369863013699,2
Q,56,M,398284.43,273356.428520548,0.693150684931507,273356.428520548,0.693150684931507,1
Q,56,M,4e+05,0,0,139890.710382514,0.349726775956284,4
Q,56,M,409500,0,0,686613.698630137,1.67671232876712,4
Q,56,M,427587.67,0,0,187435.690958904,0.438356164383562,1
Q,56,M,455988.23,0,0,329810.664986301,0.723287671232877,4
Q,56,M,484286.61,0,0,214943.646082192,0.443835616438356,1
Q,56,M,5e+05,0,0,746537.91451456,1.49307582902912,12
Q,56,M,520000,0,0,219397.260273973,0.421917808219178,4
Q,56,M,525000,0,0,589884.837868853,1.09836065573771,2
Q,57,F,20627,0,0,30771.4262295082,1.49180327868852,4
Q,57,F,22000,0,0,33753.4246575343,1.53424657534247,4
Q,57,F,22742.39,0,0,6043.86802739726,0.265753424657534,1
Q,57,F,23322.9,0,0,13802.0449315069,0.591780821917808,1
Q,57,F,24561.29,0,0,4172.05473972603,0.16986301369863,4
Q,57,F,25000,0,0,14520.5479452055,0.580821917808219,4
Q,57,F,25223.97,0,0,29910.3906557377,1.18579234972678,4
Q,57,F,25931.46,0,0,21493.0669589041,0.827397260273973,4
Q,57,F,25978.75,0,0,18363.0616438356,0.706849315068493,1
Q,57,F,27000,0,0,41901.6393442623,1.55191256830601,4
Q,57,F,29000,0,0,51008.2191780822,1.75890410958904,4
Q,57,F,31651.41,0,0,36767.6653150685,1.16164383561644,2
Q,57,F,31977.79,0,0,24005.2450958904,0.750684931506849,4
Q,57,F,32000,0,0,12975.3424657534,0.405479452054795,4
Q,57,F,32960.12,0,0,34675.8522739726,1.05205479452055,2
Q,57,F,33362.07,0,0,31903.618852459,0.956284153005464,4
Q,57,F,40000,0,0,41311.4754098361,1.0327868852459,4
Q,57,F,50000,0,0,270411.707463133,5.40823414926267,16
Q,57,F,50271.69,0,0,7161.99419178082,0.142465753424658,4
Q,57,F,51354.11,0,0,92605.7721311476,1.80327868852459,4
Q,57,F,54000,0,0,84983.6065573771,1.57377049180328,4
Q,57,F,60000,0,0,69369.8630136986,1.15616438356164,4
Q,57,F,61147.79,0,0,16752.8191780822,0.273972602739726,4
Q,57,F,65000,0,0,84767.1232876712,1.3041095890411,4
Q,57,F,67017.01,0,0,30761.9062295082,0.459016393442623,4
Q,57,F,67639.52,0,0,99426.3982513661,1.46994535519126,4
Q,57,F,70000,0,0,154538.663073583,2.20769518676548,12
Q,57,F,74073.16,0,0,109993.56909589,1.48493150684932,2
Q,57,F,75000,0,0,34520.5479452055,0.46027397260274,4
Q,57,F,77775.77,0,0,77775.77,1,4
Q,57,F,77836.82,0,0,60989.946630137,0.783561643835617,4
Q,57,F,79968.93,0,0,64851.5158356164,0.810958904109589,4
Q,57,F,85000,0,0,215643.835616438,2.53698630136986,6
Q,57,F,86293.76,0,0,75654.8032876712,0.876712328767123,2
Q,57,F,90000,0,0,163972.602739726,1.82191780821918,5
Q,57,F,93826.81617,0,0,67349.7271780822,0.717808219178082,1
Q,57,F,97000,0,0,163172.602739726,1.68219178082192,2
Q,57,F,1e+05,0,0,1763067.59487986,17.6306759487986,59
Q,57,F,100352.7,0,0,84998.1885245902,0.846994535519126,4
Q,57,F,106040.45,0,0,146422.977534247,1.38082191780822,4
Q,57,F,110000,0,0,112109.589041096,1.01917808219178,4
Q,57,F,118054.08,0,0,91855.7773150685,0.778082191780822,2
Q,57,F,125000,0,0,428767.123287671,3.43013698630137,14
Q,57,F,125605.05,0,0,217486.004383562,1.73150684931507,4
Q,57,F,130000,0,0,99726.0273972603,0.767123287671233,1
Q,57,F,133271.75,0,0,144785.747835616,1.08493150684932,2
Q,57,F,135000,0,0,281411.183471817,2.08452728497642,6
Q,57,F,140000,0,0,131178.082191781,0.936986301369863,4
Q,57,F,150000,0,0,1118219.17808219,7.45479452054795,17
Q,57,F,155000,0,0,494301.369863014,3.18904109589041,8
Q,57,F,157500,0,0,75945.2054794521,0.482191780821918,1
Q,57,F,158564.52,0,0,173769.336986301,1.0958904109589,2
Q,57,F,163708.55,0,0,4485.16575342466,0.0273972602739726,2
Q,57,F,165000,0,0,281178.082191781,1.7041095890411,6
Q,57,F,172200,0,0,338896.603278689,1.9672131147541,2
Q,57,F,175000,0,0,254371.584699454,1.45355191256831,4
Q,57,F,178499.8215,0,0,116749.895835616,0.652054794520548,1
Q,57,F,180000,0,0,292931.506849315,1.62739726027397,4
Q,57,F,182000,0,0,30915.0684931507,0.16986301369863,4
Q,57,F,185000,0,0,48657.5342465753,0.263013698630137,4
Q,57,F,194572.32,0,0,164187.053589041,0.843835616438356,4
Q,57,F,2e+05,308196.721311475,1.54098360655738,1916353.02043566,9.58176510217831,32
Q,57,F,201353.64,0,0,185355.679561644,0.920547945205479,4
Q,57,F,209698.22,0,0,134436.667068493,0.641095890410959,2
Q,57,F,214057.46,0,0,28150.0221369863,0.131506849315068,4
Q,57,F,215000,0,0,226748.633879781,1.05464480874317,4
Q,57,F,235248.84,0,0,452451.193643836,1.92328767123288,4
Q,57,F,250000,0,0,123287.671232877,0.493150684931507,2
Q,57,F,250335.51,0,0,198896.706575342,0.794520547945206,4
Q,57,F,255543.27,0,0,487282.509369863,1.90684931506849,4
Q,57,F,257995.21,0,0,221946.564219178,0.86027397260274,4
Q,57,F,283593.78,0,0,290586.503342466,1.02465753424658,4
Q,57,F,298000,0,0,156756.164383562,0.526027397260274,4
Q,57,F,3e+05,0,0,391232.876712329,1.3041095890411,4
Q,57,F,308000,0,0,401665.753424658,1.3041095890411,4
Q,57,F,320000,0,0,215671.232876712,0.673972602739726,2
Q,57,F,336727.27,0,0,7380.3237260274,0.0219178082191781,4
Q,57,F,345000,0,0,303524.590163934,0.879781420765027,4
Q,57,F,531000,0,0,1050361.64383562,1.97808219178082,4
Q,57,F,562000,0,0,560460.273972603,0.997260273972603,4
Q,57,F,600051.49,0,0,249884.456109589,0.416438356164384,4
Q,57,F,669251.54,0,0,91678.2931506849,0.136986301369863,4
Q,57,F,1049954.6,0,0,477513.59890411,0.454794520547945,2
Q,57,M,17693.63,0,0,5914.03523287671,0.334246575342466,4
Q,57,M,21459.91562,0,0,25786.3524590164,1.19672131147541,2
Q,57,M,22000,0,0,29052.0547945206,1.32054794520548,4
Q,57,M,24000,0,0,23934.2465753425,0.997260273972603,4
Q,57,M,25000,0,0,150547.945205479,6.02191780821918,16
Q,57,M,30000,0,0,85845.0482820571,2.8615016094019,8
Q,57,M,30812.22,0,0,11143.0494246575,0.361643835616438,4
Q,57,M,39770.51,0,0,56721.8749180328,1.42622950819672,2
Q,57,M,45000,0,0,32054.7945205479,0.712328767123288,4
Q,57,M,50000,0,0,101917.808219178,2.03835616438356,4
Q,57,M,50539.36,0,0,35446.784,0.701369863013699,2
Q,57,M,54544.5,0,0,42324.1475409836,0.775956284153005,4
Q,57,M,55012.05,0,0,21100.5123287671,0.383561643835616,4
Q,57,M,56403.15,0,0,92717.5068493151,1.64383561643836,4
Q,57,M,59574.38,0,0,108049.97139726,1.81369863013699,4
Q,57,M,66000,0,0,64734.2465753425,0.980821917808219,4
Q,57,M,70000,0,0,126191.780821918,1.8027397260274,6
Q,57,M,77738.71,0,0,87748.9000547945,1.12876712328767,4
Q,57,M,80000,0,0,94038.3253972603,1.17534246575342,5
Q,57,M,82048.55,0,0,89466.6380821918,1.09041095890411,4
Q,57,M,90000,0,0,172131.147540984,1.91256830601093,4
Q,57,M,1e+05,0,0,1221513.58634628,12.2151358634628,50
Q,57,M,103971.89,0,0,59819.4435616438,0.575342465753425,4
Q,57,M,111000,0,0,16377.0491803279,0.147540983606557,4
Q,57,M,112838.34,0,0,33913.162295082,0.300546448087432,4
Q,57,M,120000,0,0,168328.767123288,1.4027397260274,4
Q,57,M,125000,0,0,328031.66404671,2.62425331237368,12
Q,57,M,126567.81,0,0,348580.198032787,2.75409836065574,8
Q,57,M,127604.14,0,0,60830.466739726,0.476712328767123,2
Q,57,M,130000,0,0,126082.191780822,0.96986301369863,2
Q,57,M,131249.8688,0,0,85988.0348219178,0.649315068493151,1
Q,57,M,140000,0,0,628273.97260274,4.48767123287671,12
Q,57,M,141723.86,0,0,140174.965355191,0.989071038251366,2
Q,57,M,150000,0,0,1530026.41134606,10.1873643236769,29
Q,57,M,151123.66,0,0,4140.37424657534,0.0273972602739726,2
Q,57,M,152248.66,0,0,118138.304480874,0.775956284153005,2
Q,57,M,152310.64,0,0,113192.606775956,0.743169398907104,2
Q,57,M,153196.47,0,0,156134.484493151,1.01917808219178,4
Q,57,M,155759.1627,0,0,129298.370765027,0.825136612021858,2
Q,57,M,168362.84,0,0,41514.1249315069,0.246575342465753,4
Q,57,M,169988.34,0,0,217957.652383562,1.28219178082192,4
Q,57,M,175000,0,0,619465.154577439,3.53980088329965,8
Q,57,M,180000,0,0,127232.876712329,0.706849315068493,4
Q,57,M,181216.29,0,0,346545.124438356,1.91232876712329,4
Q,57,M,190000,0,0,149917.808219178,0.789041095890411,2
Q,57,M,196000,0,0,119210.95890411,0.608219178082192,4
Q,57,M,2e+05,0,0,1715694.28849465,8.57847144247324,31
Q,57,M,216038.87,0,0,267533.066410959,1.23835616438356,2
Q,57,M,217150.43,0,0,118986.536986301,0.547945205479452,2
Q,57,M,232777.04,0,0,186221.632,0.8,4
Q,57,M,246000,0,0,381594.734410959,1.55068493150685,4
Q,57,M,250000,0,0,217692.192529381,0.870768770117524,11
Q,57,M,253185.54,0,0,188675.251726027,0.745205479452055,4
Q,57,M,265000,0,0,312191.780821918,1.17808219178082,4
Q,57,M,270000,0,0,91710.0756164383,0.328767123287671,1
Q,57,M,278003.43,0,0,480299.307322404,1.71584699453552,2
Q,57,M,289090.65,0,0,530701.511506849,1.83561643835616,4
Q,57,M,3e+05,0,0,1619178.08219178,5.3972602739726,18
Q,57,M,306920.39,0,0,306079.512219178,0.997260273972603,4
Q,57,M,307047.943,0,0,3448.09084931507,0.010958904109589,1
Q,57,M,315000,0,0,189863.01369863,0.602739726027397,2
Q,57,M,321000,0,0,564608.219178082,1.75890410958904,4
Q,57,M,325000,0,0,616164.383561644,1.8958904109589,2
Q,57,M,350000,0,0,170684.931506849,0.487671232876712,8
Q,57,M,382046.57,0,0,266909.247534247,0.698630136986301,1
Q,57,M,457669.1,0,0,285105.340983607,0.622950819672131,2
Q,57,M,5e+05,0,0,631147.540983607,1.26229508196721,4
Q,58,F,20000,0,0,33661.2021857924,1.68306010928962,4
Q,58,F,24497.56,0,0,33558.301369863,1.36986301369863,4
Q,58,F,25000,0,0,13013.698630137,0.520547945205479,4
Q,58,F,26000,0,0,38928.9617486339,1.49726775956284,4
Q,58,F,26772.87,0,0,1467.00657534247,0.0547945205479452,4
Q,58,F,27074.17,0,0,14071.2267123288,0.506849315068493,1
Q,58,F,28130.18,0,0,11252.072,0.4,4
Q,58,F,29905.41,0,0,2614.68065573771,0.0874316939890711,2
Q,58,F,30000,0,0,17260.2739726027,0.575342465753425,4
Q,58,F,31000,0,0,34482.1917808219,1.11232876712329,4
Q,58,F,32000,0,0,32613.698630137,1.01917808219178,4
Q,58,F,37506.05,0,0,60420.7052054795,1.61095890410959,4
Q,58,F,40287.38,0,0,30022.3763287671,0.745205479452055,2
Q,58,F,44941.28,0,0,78308.6413150685,1.74246575342466,2
Q,58,F,47049.17,0,0,257.099289617486,0.00546448087431694,4
Q,58,F,50000,0,0,1316805.15008608,26.3361030017217,56
Q,58,F,50351.44,0,0,96840.3037808219,1.92328767123288,4
Q,58,F,60000,0,0,37808.2191780822,0.63013698630137,2
Q,58,F,62084.23,0,0,67357.1372054795,1.08493150684932,2
Q,58,F,65090.62,0,0,33473.1316438356,0.501369863013699,1
Q,58,F,70881.12736,0,0,37958.8976712329,0.534246575342466,1
Q,58,F,71792.87,0,0,91800.7190163934,1.27868852459016,4
Q,58,F,71923.76,0,0,32710.5319452055,0.454794520547945,2
Q,58,F,72071.33,0,0,26064.1522191781,0.361643835616438,4
Q,58,F,72848.85,0,0,85023.5893150685,1.16712328767123,4
Q,58,F,73266.41,0,0,64458.426284153,0.879781420765027,4
Q,58,F,75000,0,0,17671.2328767123,0.235616438356164,4
Q,58,F,80000,0,0,87232.8767123288,1.09041095890411,4
Q,58,F,85000,0,0,101256.830601093,1.19125683060109,4
Q,58,F,89000,0,0,152153.424657534,1.70958904109589,2
Q,58,F,90000,0,0,115397.260273973,1.28219178082192,4
Q,58,F,93621.19,0,0,114910.392109589,1.22739726027397,4
Q,58,F,97899.61,0,0,79175.640874317,0.808743169398907,4
Q,58,F,98356.7,0,0,28024.922739726,0.284931506849315,2
Q,58,F,99229.79,0,0,68509.3344657534,0.69041095890411,4
Q,58,F,99395.53061,0,0,29303.6736612022,0.284153005464481,2
Q,58,F,99644.38,0,0,57329.6432876712,0.575342465753425,4
Q,58,F,1e+05,0,0,1163280.59249704,11.631065199491,34
Q,58,F,100451.83,0,0,125702.016775956,1.25136612021858,2
Q,58,F,100617.71,0,0,80769.8329589041,0.802739726027397,1
Q,58,F,101537.84,0,0,71757.2616438356,0.695890410958904,1
Q,58,F,105725.49,0,0,128257.151803279,1.21311475409836,2
Q,58,F,108804.77,0,0,134739.057643836,1.23835616438356,2
Q,58,F,114120.24,0,0,193848.07890411,1.6986301369863,2
Q,58,F,120000,0,0,105863.01369863,0.882191780821918,4
Q,58,F,122250,0,0,210430.327868852,1.72131147540984,4
Q,58,F,132605.8948,0,0,83956.1753424657,0.63013698630137,1
Q,58,F,133804.81,0,0,16863.0719452055,0.126027397260274,2
Q,58,F,135452.4,0,0,3711.02465753425,0.0273972602739726,2
Q,58,F,143039.22,0,0,1567.55309589041,0.010958904109589,4
Q,58,F,150000,0,0,1233474.66761285,8.2227711655064,24
Q,58,F,157414.77,0,0,250138.538630137,1.58904109589041,2
Q,58,F,160000,0,0,177972.602739726,1.11232876712329,4
Q,58,F,160240.23,0,0,208399.861967213,1.30054644808743,4
Q,58,F,164000,0,0,185117.808219178,1.12876712328767,4
Q,58,F,164242.92,0,0,202491.271232877,1.23287671232877,4
Q,58,F,169491.621,0,0,107309.467945205,0.63013698630137,1
Q,58,F,171651.83,0,0,31978.9710684932,0.186301369863014,4
Q,58,F,177503.15,0,0,85104.25,0.479452054794521,1
Q,58,F,185000,0,0,356821.917808219,1.92876712328767,2
Q,58,F,188781.09,0,0,127233.282575342,0.673972602739726,4
Q,58,F,2e+05,0,0,854794.520547945,4.27397260273973,16
Q,58,F,200150,0,0,37288.2191780822,0.186301369863014,2
Q,58,F,202989.43,0,0,211331.461369863,1.04109589041096,4
Q,58,F,225000,0,0,94931.5068493151,0.421917808219178,4
Q,58,F,227291.26,0,0,169378.692383562,0.745205479452055,1
Q,58,F,236362.6773,157105.545205479,0.671232876712329,157105.545205479,0.671232876712329,1
Q,58,F,241337.95,0,0,394075.118356164,1.63287671232877,4
Q,58,F,250000,0,0,982191.780821918,3.92876712328767,8
Q,58,F,251021.14,0,0,185686.870684932,0.73972602739726,2
Q,58,F,262500,0,0,148150.684931507,0.564383561643836,2
Q,58,F,275000,0,0,221506.849315069,0.805479452054795,4
Q,58,F,286894.04,0,0,232659.276273973,0.810958904109589,4
Q,58,F,288750,0,0,329095.890410959,1.13972602739726,2
Q,58,F,3e+05,0,0,1463013.69863014,4.87671232876712,16
Q,58,F,307370.27,0,0,293896.504739726,0.956164383561644,1
Q,58,F,310000,0,0,204972.677595628,0.66120218579235,4
Q,58,F,311262.57,0,0,528719.981917808,1.6986301369863,2
Q,58,F,319686,0,0,374864.679452055,1.17260273972603,2
Q,58,F,325563.8,0,0,462033.009315069,1.41917808219178,4
Q,58,F,350000,0,0,706974.324425481,2.01992664121566,10
